seed,pair,source_train_k,target_train_k,layer_id,rank_in_target_logits,count,share,step_source,step_target
1,5-7,5,7,6,23,16,0.000496031746031746,1500,1500
1,5-7,5,7,6,24,22,0.0006820436507936508,1500,1500
1,5-7,5,7,6,25,6,0.00018601190476190475,1500,1500
1,5-7,5,7,6,26,36,0.0011160714285714285,1500,1500
1,5-7,5,7,6,27,22,0.0006820436507936508,1500,1500
1,5-7,5,7,6,28,23,0.0007130456349206349,1500,1500
1,5-7,5,7,6,29,5,0.00015500992063492063,1500,1500
1,5-7,5,7,6,30,1,3.1001984126984125e-05,1500,1500
1,5-7,5,7,6,31,0,0.0,1500,1500
1,5-7,5,7,6,32,0,0.0,1500,1500
1,5-7,5,7,7,1,19866,0.6158854166666666,1500,1500
1,5-7,5,7,7,2,6232,0.1932043650793651,1500,1500
1,5-7,5,7,7,3,2151,0.06668526785714286,1500,1500
1,5-7,5,7,7,4,1355,0.042007688492063495,1500,1500
1,5-7,5,7,7,5,803,0.024894593253968252,1500,1500
1,5-7,5,7,7,6,499,0.01546999007936508,1500,1500
1,5-7,5,7,7,7,348,0.010788690476190476,1500,1500
1,5-7,5,7,7,8,271,0.008401537698412698,1500,1500
1,5-7,5,7,7,9,127,0.003937251984126984,1500,1500
1,5-7,5,7,7,10,107,0.0033172123015873015,1500,1500
1,5-7,5,7,7,11,81,0.0025111607142857145,1500,1500
1,5-7,5,7,7,12,79,0.002449156746031746,1500,1500
1,5-7,5,7,7,13,81,0.0025111607142857145,1500,1500
1,5-7,5,7,7,14,46,0.0014260912698412698,1500,1500
1,5-7,5,7,7,15,33,0.0010230654761904762,1500,1500
1,5-7,5,7,7,16,25,0.0007750496031746031,1500,1500
1,5-7,5,7,7,17,45,0.0013950892857142857,1500,1500
1,5-7,5,7,7,18,31,0.0009610615079365079,1500,1500
1,5-7,5,7,7,19,14,0.00043402777777777775,1500,1500
1,5-7,5,7,7,20,15,0.0004650297619047619,1500,1500
1,5-7,5,7,7,21,0,0.0,1500,1500
1,5-7,5,7,7,22,15,0.0004650297619047619,1500,1500
1,5-7,5,7,7,23,11,0.0003410218253968254,1500,1500
1,5-7,5,7,7,24,4,0.0001240079365079365,1500,1500
1,5-7,5,7,7,25,7,0.00021701388888888888,1500,1500
1,5-7,5,7,7,26,0,0.0,1500,1500
1,5-7,5,7,7,27,2,6.200396825396825e-05,1500,1500
1,5-7,5,7,7,28,2,6.200396825396825e-05,1500,1500
1,5-7,5,7,7,29,3,9.300595238095238e-05,1500,1500
1,5-7,5,7,7,30,1,3.1001984126984125e-05,1500,1500
1,5-7,5,7,7,31,0,0.0,1500,1500
1,5-7,5,7,7,32,2,6.200396825396825e-05,1500,1500
1,5-8,5,8,0,1,22991,0.7127666170634921,1500,1500
1,5-8,5,8,0,2,5542,0.17181299603174602,1500,1500
1,5-8,5,8,0,3,2308,0.07155257936507936,1500,1500
1,5-8,5,8,0,4,842,0.026103670634920636,1500,1500
1,5-8,5,8,0,5,401,0.012431795634920634,1500,1500
1,5-8,5,8,0,6,92,0.0028521825396825395,1500,1500
1,5-8,5,8,0,7,52,0.0016121031746031745,1500,1500
1,5-8,5,8,0,8,21,0.0006510416666666666,1500,1500
1,5-8,5,8,0,9,3,9.300595238095238e-05,1500,1500
1,5-8,5,8,0,10,4,0.0001240079365079365,1500,1500
1,5-8,5,8,0,11,0,0.0,1500,1500
