seed,pair,layer_id,component,metric_name,value,num_records
2,3-4,7,router_on_hidden_a,top1_agreement,0.8063616326877049,5376
2,3-4,7,router_on_hidden_b,nestedness,0.8877108182225909,5376
2,3-4,7,router_on_hidden_b,spearman,0.9405743564878192,5376
2,3-4,7,router_on_hidden_b,top1_agreement,0.7738095351627895,5376
2,3-4,7,total,nestedness,0.5741567526544843,5376
2,3-4,7,total,spearman,0.6629141824586051,5376
2,3-4,7,total,top1_agreement,0.4635416737624577,5376
2,3-5,0,representation_with_router_a,nestedness,0.9218129856245858,5376
2,3-5,0,representation_with_router_a,spearman,0.9895341226032802,5376
2,3-5,0,representation_with_router_a,top1_agreement,0.9122024008205959,5376
2,3-5,0,representation_with_router_b,nestedness,0.9340402228491647,5376
2,3-5,0,representation_with_router_b,spearman,0.9894660370690482,5376
2,3-5,0,representation_with_router_b,top1_agreement,0.8904389994485038,5376
2,3-5,0,router_on_hidden_a,nestedness,0.9329737254551479,5376
2,3-5,0,router_on_hidden_a,spearman,0.9584549920899528,5376
2,3-5,0,router_on_hidden_a,top1_agreement,0.6997768027441842,5376
2,3-5,0,router_on_hidden_b,nestedness,0.9321676662990025,5376
2,3-5,0,router_on_hidden_b,spearman,0.9582256163869586,5376
2,3-5,0,router_on_hidden_b,top1_agreement,0.6757812670298985,5376
2,3-5,0,total,nestedness,0.917286719594683,5376
2,3-5,0,total,spearman,0.9482252938406808,5376
2,3-5,0,total,top1_agreement,0.6467634184019906,5376
2,3-5,1,representation_with_router_a,nestedness,0.7666790740830558,5376
2,3-5,1,representation_with_router_a,spearman,0.9370608159473964,5376
2,3-5,1,representation_with_router_a,top1_agreement,0.7105654988970075,5376
2,3-5,1,representation_with_router_b,nestedness,0.8031250408717564,5376
2,3-5,1,representation_with_router_b,spearman,0.935973082269941,5376
2,3-5,1,representation_with_router_b,top1_agreement,0.7126116326877049,5376
2,3-5,1,router_on_hidden_a,nestedness,0.9535590410232544,5376
2,3-5,1,router_on_hidden_a,spearman,0.96624413558415,5376
2,3-5,1,router_on_hidden_a,top1_agreement,0.7860863208770752,5376
2,3-5,1,router_on_hidden_b,nestedness,0.9510788747242519,5376
2,3-5,1,router_on_hidden_b,spearman,0.9646150725228446,5376
2,3-5,1,router_on_hidden_b,top1_agreement,0.7593006236212594,5376
2,3-5,1,total,nestedness,0.8499503987176078,5376
2,3-5,1,total,spearman,0.9021844778742109,5376
2,3-5,1,total,top1_agreement,0.5965401956013271,5376
2,3-5,2,representation_with_router_a,nestedness,0.6642485090664455,5376
2,3-5,2,representation_with_router_a,spearman,0.8787266612052917,5376
2,3-5,2,representation_with_router_a,top1_agreement,0.6155134013720921,5376
2,3-5,2,representation_with_router_b,nestedness,0.7138765198843819,5376
2,3-5,2,representation_with_router_b,spearman,0.8776890805789402,5376
2,3-5,2,representation_with_router_b,top1_agreement,0.5931919898305621,5376
2,3-5,2,router_on_hidden_a,nestedness,0.9664558512823922,5376
2,3-5,2,router_on_hidden_a,spearman,0.9696711727551052,5376
2,3-5,2,router_on_hidden_a,top1_agreement,0.8156622137342181,5376
2,3-5,2,router_on_hidden_b,nestedness,0.9617435506411961,5376
2,3-5,2,router_on_hidden_b,spearman,0.9689384187970843,5376
2,3-5,2,router_on_hidden_b,top1_agreement,0.7866443651063102,5376
2,3-5,2,total,nestedness,0.7884424584252494,5376
2,3-5,2,total,spearman,0.8473241244043622,5376
2,3-5,2,total,top1_agreement,0.5431547803538186,5376
2,3-5,3,representation_with_router_a,nestedness,0.6161954402923584,5376
2,3-5,3,representation_with_router_a,spearman,0.81964658839362,5376
2,3-5,3,representation_with_router_a,top1_agreement,0.5284598427159446,5376
2,3-5,3,representation_with_router_b,nestedness,0.6626488396099636,5376
2,3-5,3,representation_with_router_b,spearman,0.8197410873004368,5376
2,3-5,3,representation_with_router_b,top1_agreement,0.5130208475249154,5376
2,3-5,3,router_on_hidden_a,nestedness,0.959325407232557,5376
2,3-5,3,router_on_hidden_a,spearman,0.9615908179964338,5376
2,3-5,3,router_on_hidden_a,top1_agreement,0.8097098469734192,5376
2,3-5,3,router_on_hidden_b,nestedness,0.9593253987176078,5376
2,3-5,3,router_on_hidden_b,spearman,0.9623493722506932,5376
2,3-5,3,router_on_hidden_b,top1_agreement,0.7920387216976711,5376
2,3-5,3,total,nestedness,0.7284226162093026,5376
2,3-5,3,total,spearman,0.7742033345358712,5376
2,3-5,3,total,top1_agreement,0.44977679422923494,5376
2,3-5,4,representation_with_router_a,nestedness,0.5839533805847168,5376
2,3-5,4,representation_with_router_a,spearman,0.7731983235904148,5376
2,3-5,4,representation_with_router_a,top1_agreement,0.5104166737624577,5376
2,3-5,4,representation_with_router_b,nestedness,0.6317708662578038,5376
2,3-5,4,representation_with_router_b,spearman,0.7745839187077114,5376
2,3-5,4,representation_with_router_b,top1_agreement,0.4880952537059784,5376
2,3-5,4,router_on_hidden_a,nestedness,0.9655258059501648,5376
2,3-5,4,router_on_hidden_a,spearman,0.9603985548019409,5376
2,3-5,4,router_on_hidden_a,top1_agreement,0.8299851332392011,5376
2,3-5,4,router_on_hidden_b,nestedness,0.965711806501661,5376
2,3-5,4,router_on_hidden_b,spearman,0.960447473185403,5376
2,3-5,4,router_on_hidden_b,top1_agreement,0.8098958475249154,5376
2,3-5,4,total,nestedness,0.6933283890996661,5376
2,3-5,4,total,spearman,0.7246773328099932,5376
2,3-5,4,total,top1_agreement,0.4322916737624577,5376
2,3-5,5,representation_with_router_a,nestedness,0.531188006911959,5376
2,3-5,5,representation_with_router_a,spearman,0.7228490369660514,5376
2,3-5,5,representation_with_router_a,top1_agreement,0.4765625127724239,5376
2,3-5,5,representation_with_router_b,nestedness,0.5877232381275722,5376
2,3-5,5,representation_with_router_b,spearman,0.7232027479580471,5376
2,3-5,5,representation_with_router_b,top1_agreement,0.4475446513720921,5376
2,3-5,5,router_on_hidden_a,nestedness,0.9483507020132882,5376
2,3-5,5,router_on_hidden_a,spearman,0.9497388686452594,5376
2,3-5,5,router_on_hidden_a,top1_agreement,0.8329613379069737,5376
2,3-5,5,router_on_hidden_b,nestedness,0.9483507020132882,5376
2,3-5,5,router_on_hidden_b,spearman,0.9503633890833173,5376
2,3-5,5,router_on_hidden_b,top1_agreement,0.8039434722491673,5376
2,3-5,5,total,nestedness,0.6245659760066441,5376
2,3-5,5,total,spearman,0.6626338873590741,5376
2,3-5,5,total,top1_agreement,0.40290179422923494,5376
2,3-5,6,representation_with_router_a,nestedness,0.5280878118106297,5376
2,3-5,6,representation_with_router_a,spearman,0.6983637639454433,5376
2,3-5,6,representation_with_router_a,top1_agreement,0.4960937670298985,5376
2,3-5,6,representation_with_router_b,nestedness,0.5843378220285688,5376
2,3-5,6,representation_with_router_b,spearman,0.6960400002343314,5376
2,3-5,6,representation_with_router_b,top1_agreement,0.5141369232109615,5376
2,3-5,6,router_on_hidden_a,nestedness,0.9299975293023246,5376
2,3-5,6,router_on_hidden_a,spearman,0.9492328081812177,5376
2,3-5,6,router_on_hidden_a,top1_agreement,0.8368675708770752,5376
2,3-5,6,router_on_hidden_b,nestedness,0.9351438539368766,5376
2,3-5,6,router_on_hidden_b,spearman,0.9480922562735421,5376
2,3-5,6,router_on_hidden_b,top1_agreement,0.8446800793920245,5376
2,3-5,6,total,nestedness,0.6045386961528233,5376
2,3-5,6,total,spearman,0.6369678463254657,5376
2,3-5,6,total,top1_agreement,0.45721727183886934,5376
2,3-5,7,representation_with_router_a,nestedness,0.532676100730896,5376
2,3-5,7,representation_with_router_a,spearman,0.7195440105029515,5376
2,3-5,7,representation_with_router_a,top1_agreement,0.5113467403820583,5376
2,3-5,7,representation_with_router_b,nestedness,0.598288723400661,5376
2,3-5,7,representation_with_router_b,spearman,0.7228831308228629,5376
2,3-5,7,representation_with_router_b,top1_agreement,0.48753721373421804,5376
2,3-5,7,router_on_hidden_a,nestedness,0.912140394960131,5376
2,3-5,7,router_on_hidden_a,spearman,0.9350348881312779,5376
2,3-5,7,router_on_hidden_a,top1_agreement,0.8020833475249154,5376
2,3-5,7,router_on_hidden_b,nestedness,0.9273313624518258,5376
2,3-5,7,router_on_hidden_b,spearman,0.9368885585239956,5376
2,3-5,7,router_on_hidden_b,top1_agreement,0.7537202494485038,5376
2,3-5,7,total,nestedness,0.6122271844318935,5376
2,3-5,7,total,spearman,0.6534801806722369,5376
2,3-5,7,total,top1_agreement,0.4110863208770752,5376
2,3-6,0,representation_with_router_a,nestedness,0.9151165740830558,5376
2,3-6,0,representation_with_router_a,spearman,0.9881870235715594,5376
2,3-6,0,representation_with_router_a,top1_agreement,0.9092262216976711,5376
2,3-6,0,representation_with_router_b,nestedness,0.9311136092458453,5376
2,3-6,0,representation_with_router_b,spearman,0.9882386497088841,5376
2,3-6,0,representation_with_router_b,top1_agreement,0.8915550793920245,5376
2,3-6,0,router_on_hidden_a,nestedness,0.9479786838803973,5376
2,3-6,0,router_on_hidden_a,spearman,0.9526558092662266,5376
2,3-6,0,router_on_hidden_a,top1_agreement,0.6649925793920245,5376
2,3-6,0,router_on_hidden_b,nestedness,0.9493427617209298,5376
2,3-6,0,router_on_hidden_b,spearman,0.9521502341542926,5376
2,3-6,0,router_on_hidden_b,top1_agreement,0.6595982313156128,5376
2,3-6,0,total,nestedness,0.9363839370863778,5376
2,3-6,0,total,spearman,0.9406182255063739,5376
2,3-6,0,total,top1_agreement,0.6341146060398647,5376
2,3-6,1,representation_with_router_a,nestedness,0.7531621967043195,5376
2,3-6,1,representation_with_router_a,spearman,0.9317771451813834,5376
2,3-6,1,representation_with_router_a,top1_agreement,0.7137276956013271,5376
2,3-6,1,representation_with_router_b,nestedness,0.8070126516478402,5376
2,3-6,1,representation_with_router_b,spearman,0.9316200358527047,5376
2,3-6,1,representation_with_router_b,top1_agreement,0.6994047846112933,5376
2,3-6,1,router_on_hidden_a,nestedness,0.9732763000896999,5376
2,3-6,1,router_on_hidden_a,spearman,0.9630729981831142,5376
2,3-6,1,router_on_hidden_a,top1_agreement,0.7522321598870414,5376
2,3-6,1,router_on_hidden_b,nestedness,0.9719741940498352,5376
2,3-6,1,router_on_hidden_b,spearman,0.9622383798871722,5376
2,3-6,1,router_on_hidden_b,top1_agreement,0.7304687670298985,5376
2,3-6,1,total,nestedness,0.8816344312259129,5376
2,3-6,1,total,spearman,0.8927812065396991,5376
2,3-6,1,total,top1_agreement,0.567150320325579,5376
2,3-6,2,representation_with_router_a,nestedness,0.6516617110797337,5376
2,3-6,2,representation_with_router_a,spearman,0.8680351461683001,5376
2,3-6,2,representation_with_router_a,top1_agreement,0.5855654988970075,5376
2,3-6,2,representation_with_router_b,nestedness,0.7198040740830558,5376
2,3-6,2,representation_with_router_b,spearman,0.866647618157523,5376
2,3-6,2,representation_with_router_b,top1_agreement,0.578311026096344,5376
2,3-6,2,router_on_hidden_a,nestedness,0.9771825415747506,5376
2,3-6,2,router_on_hidden_a,spearman,0.9642438547951835,5376
2,3-6,2,router_on_hidden_a,top1_agreement,0.7862723384584699,5376
2,3-6,2,router_on_hidden_b,nestedness,0.9767485090664455,5376
2,3-6,2,router_on_hidden_b,spearman,0.9631019745554242,5376
2,3-6,2,router_on_hidden_b,top1_agreement,0.7520461508205959,5376
2,3-6,2,total,nestedness,0.8192584344318935,5376
2,3-6,2,total,spearman,0.8293891208512443,5376
2,3-6,2,total,top1_agreement,0.49609377554484774,5376
2,3-6,3,representation_with_router_a,nestedness,0.6079489077840533,5376
2,3-6,3,representation_with_router_a,spearman,0.8129253728049142,5376
2,3-6,3,representation_with_router_a,top1_agreement,0.5332961593355451,5376
2,3-6,3,representation_with_router_b,nestedness,0.6771143419401986,5376
2,3-6,3,representation_with_router_b,spearman,0.8149561030524117,5376
2,3-6,3,representation_with_router_b,top1_agreement,0.5269717488970075,5376
2,3-6,3,router_on_hidden_a,nestedness,0.9759424669401986,5376
2,3-6,3,router_on_hidden_a,spearman,0.9583681396075657,5376
2,3-6,3,router_on_hidden_a,top1_agreement,0.793712820325579,5376
2,3-6,3,router_on_hidden_b,nestedness,0.9733383059501648,5376
2,3-6,3,router_on_hidden_b,spearman,0.958066599709647,5376
2,3-6,3,router_on_hidden_b,top1_agreement,0.7578125170298985,5376
2,3-6,3,total,nestedness,0.7663070474352155,5376
2,3-6,3,total,spearman,0.7653780409267971,5376
2,3-6,3,total,top1_agreement,0.45349702664784025,5376
2,3-6,4,representation_with_router_a,nestedness,0.5758308597973415,5376
2,3-6,4,representation_with_router_a,spearman,0.7596789257866996,5376
2,3-6,4,representation_with_router_a,top1_agreement,0.5124628118106297,5376
2,3-6,4,representation_with_router_b,nestedness,0.6453683035714286,5376
2,3-6,4,representation_with_router_b,spearman,0.7640495811189923,5376
2,3-6,4,representation_with_router_b,top1_agreement,0.5003720436777387,5376
2,3-6,4,router_on_hidden_a,nestedness,0.9821428656578064,5376
2,3-6,4,router_on_hidden_a,spearman,0.9566379615238735,5376
2,3-6,4,router_on_hidden_a,top1_agreement,0.8178943651063102,5376
2,3-6,4,router_on_hidden_b,nestedness,0.9802827409335545,5376
2,3-6,4,router_on_hidden_b,spearman,0.9581691793033055,5376
2,3-6,4,router_on_hidden_b,top1_agreement,0.8080357313156128,5376
2,3-6,4,total,nestedness,0.743613600730896,5376
2,3-6,4,total,spearman,0.7112676075526646,5376
2,3-6,4,total,top1_agreement,0.44921875851494925,5376
2,3-6,5,representation_with_router_a,nestedness,0.514632944549833,5376
2,3-6,5,representation_with_router_a,spearman,0.7090877720287868,5376
2,3-6,5,representation_with_router_a,top1_agreement,0.4734003118106297,5376
2,3-6,5,representation_with_router_b,nestedness,0.6032056127275739,5376
2,3-6,5,representation_with_router_b,spearman,0.7143717323030744,5376
2,3-6,5,representation_with_router_b,top1_agreement,0.4547991156578064,5376
2,3-6,5,router_on_hidden_a,nestedness,0.9634796636445182,5376
2,3-6,5,router_on_hidden_a,spearman,0.9440044505255563,5376
2,3-6,5,router_on_hidden_a,top1_agreement,0.8095238123621259,5376
2,3-6,5,router_on_hidden_b,nestedness,0.9713541695049831,5376
2,3-6,5,router_on_hidden_b,spearman,0.9464474661009652,5376
2,3-6,5,router_on_hidden_b,top1_agreement,0.7713913917541504,5376
2,3-6,5,total,nestedness,0.6682167904717582,5376
2,3-6,5,total,spearman,0.6476797035762242,5376
2,3-6,5,total,top1_agreement,0.39918155329568045,5376
2,3-6,6,representation_with_router_a,nestedness,0.5145089243139539,5376
2,3-6,6,representation_with_router_a,spearman,0.6789012551307678,5376
2,3-6,6,representation_with_router_a,top1_agreement,0.46930804422923494,5376
2,3-6,6,representation_with_router_b,nestedness,0.587735618863787,5376
2,3-6,6,representation_with_router_b,spearman,0.6774170654160636,5376
2,3-6,6,representation_with_router_b,top1_agreement,0.46465774944850374,5376
2,3-6,6,router_on_hidden_a,nestedness,0.9534350293023246,5376
2,3-6,6,router_on_hidden_a,spearman,0.9430640850748334,5376
2,3-6,6,router_on_hidden_a,top1_agreement,0.7911086508205959,5376
2,3-6,6,router_on_hidden_b,nestedness,0.9564112169401986,5376
2,3-6,6,router_on_hidden_b,spearman,0.9407479166984558,5376
2,3-6,6,router_on_hidden_b,top1_agreement,0.7652529988970075,5376
2,3-6,6,total,nestedness,0.6455233182225909,5376
2,3-6,6,total,spearman,0.6119525943483625,5376
2,3-6,6,total,top1_agreement,0.3915550708770752,5376
2,3-6,7,representation_with_router_a,nestedness,0.5202753032956805,5376
2,3-6,7,representation_with_router_a,spearman,0.6902720672743661,5376
2,3-6,7,representation_with_router_a,top1_agreement,0.5040922803538186,5376
2,3-6,7,representation_with_router_b,nestedness,0.6173425231661115,5376
2,3-6,7,representation_with_router_b,spearman,0.693007835320064,5376
2,3-6,7,representation_with_router_b,top1_agreement,0.5345982398305621,5376
2,3-6,7,router_on_hidden_a,nestedness,0.9225570559501648,5376
2,3-6,7,router_on_hidden_a,spearman,0.9028320482798985,5376
2,3-6,7,router_on_hidden_a,top1_agreement,0.7579985346112933,5376
2,3-6,7,router_on_hidden_b,nestedness,0.9437003987176078,5376
2,3-6,7,router_on_hidden_b,spearman,0.901394954749516,5376
2,3-6,7,router_on_hidden_b,top1_agreement,0.765811026096344,5376
2,3-6,7,total,nestedness,0.6359127078737531,5376
2,3-6,7,total,spearman,0.587036805493491,5376
2,3-6,7,total,top1_agreement,0.42001489230564665,5376
2,3-7,0,representation_with_router_a,nestedness,0.9120783720697675,5376
2,3-7,0,representation_with_router_a,spearman,0.988899256501879,5376
2,3-7,0,representation_with_router_a,top1_agreement,0.9107143112591335,5376
2,3-7,0,representation_with_router_b,nestedness,0.9372874328068325,5376
2,3-7,0,representation_with_router_b,spearman,0.988744454724448,5376
2,3-7,0,representation_with_router_b,top1_agreement,0.8950893027441842,5376
2,3-7,0,router_on_hidden_a,nestedness,0.9700520890099662,5376
2,3-7,0,router_on_hidden_a,spearman,0.9499124799455915,5376
2,3-7,0,router_on_hidden_a,top1_agreement,0.6744791865348816,5376
2,3-7,0,router_on_hidden_b,nestedness,0.9669518896511623,5376
2,3-7,0,router_on_hidden_b,spearman,0.9491128836359296,5376
2,3-7,0,router_on_hidden_b,top1_agreement,0.6536458475249154,5376
2,3-7,0,total,nestedness,0.9628596220697675,5376
2,3-7,0,total,spearman,0.9396913136754718,5376
2,3-7,0,total,top1_agreement,0.6357887046677726,5376
2,3-7,1,representation_with_router_a,nestedness,0.7583085383687701,5376
2,3-7,1,representation_with_router_a,spearman,0.9330844112804958,5376
2,3-7,1,representation_with_router_a,top1_agreement,0.7150297846112933,5376
2,3-7,1,representation_with_router_b,nestedness,0.8189041444233486,5376
2,3-7,1,representation_with_router_b,spearman,0.9326358182089669,5376
2,3-7,1,representation_with_router_b,top1_agreement,0.7126116241727557,5376
2,3-7,1,router_on_hidden_a,nestedness,0.9858010922159467,5376
2,3-7,1,router_on_hidden_a,spearman,0.9606407880783081,5376
2,3-7,1,router_on_hidden_a,top1_agreement,0.7282366241727557,5376
2,3-7,1,router_on_hidden_b,nestedness,0.9765625085149493,5376
2,3-7,1,router_on_hidden_b,spearman,0.9593362978526524,5376
2,3-7,1,router_on_hidden_b,top1_agreement,0.726190481867109,5376
2,3-7,1,total,nestedness,0.9191468358039856,5376
2,3-7,1,total,spearman,0.8908792904445103,5376
2,3-7,1,total,top1_agreement,0.5678943565913609,5376
2,3-7,2,representation_with_router_a,nestedness,0.661396324634552,5376
2,3-7,2,representation_with_router_a,spearman,0.8695004667554583,5376
2,3-7,2,representation_with_router_a,top1_agreement,0.6028645975249154,5376
2,3-7,2,representation_with_router_b,nestedness,0.7361022574560983,5376
2,3-7,2,representation_with_router_b,spearman,0.867299599306924,5376
2,3-7,2,representation_with_router_b,top1_agreement,0.5777529988970075,5376
2,3-7,2,router_on_hidden_a,nestedness,0.9890873176710946,5376
2,3-7,2,router_on_hidden_a,spearman,0.9640055128506252,5376
2,3-7,2,router_on_hidden_a,top1_agreement,0.7898065618106297,5376
2,3-7,2,router_on_hidden_b,nestedness,0.9834449461528233,5376
2,3-7,2,router_on_hidden_b,spearman,0.961339669568198,5376
2,3-7,2,router_on_hidden_b,top1_agreement,0.7353050793920245,5376
2,3-7,2,total,nestedness,0.8560267857142857,5376
2,3-7,2,total,spearman,0.830190794808524,5376
2,3-7,2,total,top1_agreement,0.5111607355730874,5376
2,3-7,3,representation_with_router_a,nestedness,0.6063368150166103,5376
2,3-7,3,representation_with_router_a,spearman,0.8067871247019086,5376
2,3-7,3,representation_with_router_a,top1_agreement,0.5219494189534869,5376
2,3-7,3,representation_with_router_b,nestedness,0.6892804077693394,5376
2,3-7,3,representation_with_router_b,spearman,0.8096058028084892,5376
2,3-7,3,representation_with_router_b,top1_agreement,0.4938616156578064,5376
2,3-7,3,router_on_hidden_a,nestedness,0.9889012915747506,5376
2,3-7,3,router_on_hidden_a,spearman,0.9557427508490426,5376
2,3-7,3,router_on_hidden_a,top1_agreement,0.7942708560398647,5376
2,3-7,3,router_on_hidden_b,nestedness,0.9842509967940194,5376
2,3-7,3,router_on_hidden_b,spearman,0.9545436927250454,5376
2,3-7,3,router_on_hidden_b,top1_agreement,0.7589285884584699,5376
2,3-7,3,total,nestedness,0.8033854195049831,5376
2,3-7,3,total,spearman,0.7569243141583034,5376
2,3-7,3,total,top1_agreement,0.4248511961528233,5376
2,3-7,4,representation_with_router_a,nestedness,0.5658482228006635,5376
2,3-7,4,representation_with_router_a,spearman,0.7491375378199986,5376
2,3-7,4,representation_with_router_a,top1_agreement,0.4854910799435207,5376
2,3-7,4,representation_with_router_b,nestedness,0.6504039168357849,5376
2,3-7,4,representation_with_router_b,spearman,0.7515470130102975,5376
2,3-7,4,representation_with_router_b,top1_agreement,0.4957217446395329,5376
2,3-7,4,router_on_hidden_a,nestedness,0.9892733267375401,5376
2,3-7,4,router_on_hidden_a,spearman,0.9535598925181797,5376
2,3-7,4,router_on_hidden_a,top1_agreement,0.805431570325579,5376
2,3-7,4,router_on_hidden_b,nestedness,0.988839294229235,5376
2,3-7,4,router_on_hidden_b,spearman,0.9562918288367135,5376
2,3-7,4,router_on_hidden_b,top1_agreement,0.7894345436777387,5376
2,3-7,4,total,nestedness,0.7655630026544843,5376
2,3-7,4,total,spearman,0.6969138809612819,5376
2,3-7,4,total,top1_agreement,0.42466518708637785,5376
2,3-7,5,representation_with_router_a,nestedness,0.5186632020132882,5376
2,3-7,5,representation_with_router_a,spearman,0.7133491465023586,5376
2,3-7,5,representation_with_router_a,top1_agreement,0.46354168227740694,5376
2,3-7,5,representation_with_router_b,nestedness,0.6140253118106297,5376
2,3-7,5,representation_with_router_b,spearman,0.7110663396971566,5376
2,3-7,5,representation_with_router_b,top1_agreement,0.42931548186710905,5376
2,3-7,5,router_on_hidden_a,nestedness,0.9786086337906974,5376
2,3-7,5,router_on_hidden_a,spearman,0.9444870608193534,5376
2,3-7,5,router_on_hidden_a,top1_agreement,0.8069196684019906,5376
2,3-7,5,router_on_hidden_b,nestedness,0.9807787793023246,5376
2,3-7,5,router_on_hidden_b,spearman,0.9455772297722953,5376
2,3-7,5,router_on_hidden_b,top1_agreement,0.7743675879069737,5376
2,3-7,5,total,nestedness,0.7097594312259129,5376
2,3-7,5,total,spearman,0.648107009274619,5376
2,3-7,5,total,top1_agreement,0.3718378075531551,5376
2,3-7,6,representation_with_router_a,nestedness,0.5153149877275739,5376
2,3-7,6,representation_with_router_a,spearman,0.6859216604913984,5376
2,3-7,6,representation_with_router_a,top1_agreement,0.46856399944850374,5376
2,3-7,6,representation_with_router_b,nestedness,0.6130421161651611,5376
2,3-7,6,representation_with_router_b,spearman,0.6875562582697187,5376
2,3-7,6,representation_with_router_b,top1_agreement,0.46335566895348684,5376
2,3-7,6,router_on_hidden_a,nestedness,0.9660218358039856,5376
2,3-7,6,router_on_hidden_a,spearman,0.9414752125740051,5376
2,3-7,6,router_on_hidden_a,top1_agreement,0.7762276956013271,5376
2,3-7,6,router_on_hidden_b,nestedness,0.9734002947807312,5376
2,3-7,6,router_on_hidden_b,spearman,0.9431380033493042,5376
2,3-7,6,router_on_hidden_b,top1_agreement,0.7475818651063102,5376
2,3-7,6,total,nestedness,0.6970486130033221,5376
2,3-7,6,total,spearman,0.620436464037214,5376
2,3-7,6,total,top1_agreement,0.3768601289817265,5376
2,3-7,7,representation_with_router_a,nestedness,0.5217634013720921,5376
2,3-7,7,representation_with_router_a,spearman,0.693075452532087,5376
2,3-7,7,representation_with_router_a,top1_agreement,0.5014881108488355,5376
2,3-7,7,representation_with_router_b,nestedness,0.6190741998808724,5376
2,3-7,7,representation_with_router_b,spearman,0.6960284113883972,5376
2,3-7,7,representation_with_router_b,top1_agreement,0.5308780031544822,5376
2,3-7,7,router_on_hidden_a,nestedness,0.9472966364451817,5376
2,3-7,7,router_on_hidden_a,spearman,0.8941262023789542,5376
2,3-7,7,router_on_hidden_a,top1_agreement,0.7578125085149493,5376
2,3-7,7,router_on_hidden_b,nestedness,0.9593874130930219,5376
2,3-7,7,router_on_hidden_b,spearman,0.8975347876548767,5376
2,3-7,7,router_on_hidden_b,top1_agreement,0.7418154903820583,5376
2,3-7,7,total,nestedness,0.6789434637342181,5376
2,3-7,7,total,spearman,0.5848369938986642,5376
2,3-7,7,total,top1_agreement,0.41183036991528105,5376
2,3-8,0,representation_with_router_a,nestedness,0.9166046721594674,5376
2,3-8,0,representation_with_router_a,spearman,0.9880184871809823,5376
2,3-8,0,representation_with_router_a,top1_agreement,0.9068080527441842,5376
2,3-8,0,representation_with_router_b,nestedness,0.9379882982798985,5376
2,3-8,0,representation_with_router_b,spearman,0.9880174483571734,5376
2,3-8,0,representation_with_router_b,top1_agreement,0.8878348384584699,5376
2,3-8,0,router_on_hidden_a,nestedness,0.9759424669401986,5376
2,3-8,0,router_on_hidden_a,spearman,0.947396559374673,5376
2,3-8,0,router_on_hidden_a,top1_agreement,0.6411830527441842,5376
2,3-8,0,router_on_hidden_b,nestedness,0.974082350730896,5376
2,3-8,0,router_on_hidden_b,spearman,0.9465603232383728,5376
2,3-8,0,router_on_hidden_b,top1_agreement,0.6408110431262425,5376
2,3-8,0,total,nestedness,0.970548118863787,5376
2,3-8,0,total,spearman,0.9360904012407575,5376
2,3-8,0,total,top1_agreement,0.6170014994485038,5376
2,3-8,1,representation_with_router_a,nestedness,0.7547743150166103,5376
2,3-8,1,representation_with_router_a,spearman,0.9326267327581134,5376
2,3-8,1,representation_with_router_a,top1_agreement,0.7131696513720921,5376
2,3-8,1,representation_with_router_b,nestedness,0.8274739725249154,5376
2,3-8,1,representation_with_router_b,spearman,0.9314484340803963,5376
2,3-8,1,representation_with_router_b,top1_agreement,0.7157738208770752,5376
2,3-8,1,router_on_hidden_a,nestedness,0.990389381136213,5376
2,3-8,1,router_on_hidden_a,spearman,0.9584965876170567,5376
2,3-8,1,router_on_hidden_a,top1_agreement,0.7219122137342181,5376
2,3-8,1,router_on_hidden_b,nestedness,0.9892733097076416,5376
2,3-8,1,router_on_hidden_b,spearman,0.9571864434650966,5376
2,3-8,1,router_on_hidden_b,top1_agreement,0.7178199631827218,5376
2,3-8,1,total,nestedness,0.9360739077840533,5376
2,3-8,1,total,spearman,0.8884697811944144,5376
2,3-8,1,total,top1_agreement,0.5758928741727557,5376
2,3-8,2,representation_with_router_a,nestedness,0.6698288747242519,5376
2,3-8,2,representation_with_router_a,spearman,0.8704346673829215,5376
2,3-8,2,representation_with_router_a,top1_agreement,0.5913318651063102,5376
2,3-8,2,representation_with_router_b,nestedness,0.7586495791162763,5376
2,3-8,2,representation_with_router_b,spearman,0.8699031301907131,5376
2,3-8,2,representation_with_router_b,top1_agreement,0.5755208560398647,5376
2,3-8,2,router_on_hidden_a,nestedness,0.9942336337906974,5376
2,3-8,2,router_on_hidden_a,spearman,0.9617193511554173,5376
2,3-8,2,router_on_hidden_a,top1_agreement,0.7805059722491673,5376
2,3-8,2,router_on_hidden_b,nestedness,0.9916294728006635,5376
2,3-8,2,router_on_hidden_b,spearman,0.9597061446734837,5376
2,3-8,2,router_on_hidden_b,top1_agreement,0.7090774008205959,5376
2,3-8,2,total,nestedness,0.9030878032956805,5376
2,3-8,2,total,spearman,0.8304688504764012,5376
2,3-8,2,total,top1_agreement,0.4886532894202641,5376
2,3-8,3,representation_with_router_a,nestedness,0.6019965325083051,5376
2,3-8,3,representation_with_router_a,spearman,0.807962851864951,5376
2,3-8,3,representation_with_router_a,top1_agreement,0.5172991284302303,5376
2,3-8,3,representation_with_router_b,nestedness,0.7084961022649493,5376
2,3-8,3,representation_with_router_b,spearman,0.8098805035863604,5376
2,3-8,3,representation_with_router_b,top1_agreement,0.4780506065913609,5376
2,3-8,3,router_on_hidden_a,nestedness,0.9937376039368766,5376
2,3-8,3,router_on_hidden_a,spearman,0.9535905293055943,5376
