seed,train_k,layer_id,metric_name,same_compute,fixed_step,fixed_minus_same
1,2,3,expert_purity,0.2636873759920635,0.25427827380952384,-0.009409102182539653
1,2,3,mean_pairwise_task_js,0.06695048275738931,0.06386137549795919,-0.003089107259430124
1,2,3,normalized_mutual_information,0.04536895882037563,0.04239518785469623,-0.002973770965679398
1,2,4,expert_purity,0.2815600198412698,0.2918061755952381,0.010246155753968256
1,2,4,mean_pairwise_task_js,0.0812091959258536,0.09092179356785077,0.009712597641997167
1,2,4,normalized_mutual_information,0.0565215703939574,0.06342629409333318,0.006904723699375781
1,2,5,expert_purity,0.27160838293650796,0.28087797619047616,0.0092695932539682
1,2,5,mean_pairwise_task_js,0.07744246367932839,0.0793834735422951,0.0019410098629667055
1,2,5,normalized_mutual_information,0.05406582532565707,0.05527334510404993,0.0012075197783928612
1,2,6,expert_purity,0.2726624503968254,0.2755766369047619,0.0029141865079365115
1,2,6,mean_pairwise_task_js,0.07343210189069155,0.08512479849097693,0.01169269660028538
1,2,6,normalized_mutual_information,0.05191863452891376,0.059843219606994076,0.007924585078080318
1,2,7,expert_purity,0.21949404761904762,0.22648499503968253,0.006990947420634913
1,2,7,mean_pairwise_task_js,0.04095720839928044,0.040197867290804504,-0.0007593411084759333
1,2,7,normalized_mutual_information,0.027390253862388428,0.02717764489612277,-0.0002126089662656573
1,3,0,expert_purity,0.17602926587301587,0.17484085648148148,-0.0011884093915343896
1,3,0,mean_pairwise_task_js,0.006648196724802079,0.005950186290189737,-0.0006980104346123416
1,3,0,normalized_mutual_information,0.00442042507754041,0.003956442456506639,-0.0004639826210337712
1,3,1,expert_purity,0.19098255621693122,0.19227430555555555,0.0012917493386243317
1,3,1,mean_pairwise_task_js,0.013913856818003825,0.014161065378037244,0.00024720856003341944
1,3,1,normalized_mutual_information,0.009231634866443,0.0093845953855563,0.00015296051911329982
1,3,2,expert_purity,0.21694155092592593,0.2158461474867725,-0.0010954034391534306
1,3,2,mean_pairwise_task_js,0.030574144036957643,0.027726768531383388,-0.0028473755055742553
1,3,2,normalized_mutual_information,0.02040373115054631,0.018654636315660618,-0.0017490948348856915
1,3,3,expert_purity,0.24244584986772486,0.23620411706349206,-0.006241732804232791
1,3,3,mean_pairwise_task_js,0.05835244357361063,0.05543525023000112,-0.0029171933436095074
1,3,3,normalized_mutual_information,0.038794900396116404,0.03667622705358932,-0.0021186733425270846
1,3,4,expert_purity,0.2959036044973545,0.2827277612433862,-0.013175843253968256
1,3,4,mean_pairwise_task_js,0.09751892310238447,0.09083081478150827,-0.006688108320876199
1,3,4,normalized_mutual_information,0.06785628367683745,0.06304567028075142,-0.00481061339608603
1,3,5,expert_purity,0.2777364417989418,0.27607266865079366,-0.00166377314814814
1,3,5,mean_pairwise_task_js,0.08777857850084533,0.08172650113604274,-0.006052077364802594
1,3,5,normalized_mutual_information,0.06038553375125169,0.05721716268109177,-0.0031683710701599227
1,3,6,expert_purity,0.2722594246031746,0.2644882605820106,-0.007771164021164012
1,3,6,mean_pairwise_task_js,0.08104998527079536,0.07395762826945684,-0.00709235700133852
1,3,6,normalized_mutual_information,0.05519847694631802,0.050875842961649285,-0.004322633984668735
1,3,7,expert_purity,0.22781291335978837,0.21903935185185186,-0.008773561507936511
1,3,7,mean_pairwise_task_js,0.04327752412023456,0.036899324870485216,-0.006378199249749347
1,3,7,normalized_mutual_information,0.02914634420177262,0.024614704879753493,-0.004531639322019127
1,4,0,expert_purity,0.17254154265873015,0.17254154265873015,0.0
1,4,0,mean_pairwise_task_js,0.005444360724805143,0.005444360724805143,0.0
1,4,0,normalized_mutual_information,0.003609099382837331,0.003609099382837331,0.0
1,4,1,expert_purity,0.1827179439484127,0.1827179439484127,0.0
1,4,1,mean_pairwise_task_js,0.01045938535486467,0.01045938535486467,0.0
1,4,1,normalized_mutual_information,0.006896040713793437,0.006896040713793437,0.0
1,4,2,expert_purity,0.21595207093253968,0.21595207093253968,0.0
1,4,2,mean_pairwise_task_js,0.029435934690293847,0.029435934690293847,0.0
1,4,2,normalized_mutual_information,0.01958611435487702,0.01958611435487702,0.0
1,4,3,expert_purity,0.2335534474206349,0.2335534474206349,0.0
1,4,3,mean_pairwise_task_js,0.04641797506919018,0.04641797506919018,0.0
1,4,3,normalized_mutual_information,0.030685223043258367,0.030685223043258367,0.0
1,4,4,expert_purity,0.2652219742063492,0.2652219742063492,0.0
1,4,4,mean_pairwise_task_js,0.07491633168170755,0.07491633168170755,0.0
1,4,4,normalized_mutual_information,0.05090581106343166,0.05090581106343166,0.0
1,4,5,expert_purity,0.2530149429563492,0.2530149429563492,0.0
1,4,5,mean_pairwise_task_js,0.06757471365621331,0.06757471365621331,0.0
1,4,5,normalized_mutual_information,0.0453397357969526,0.0453397357969526,0.0
1,4,6,expert_purity,0.25732421875,0.25732421875,0.0
1,4,6,mean_pairwise_task_js,0.0666854476875185,0.0666854476875185,0.0
1,4,6,normalized_mutual_information,0.04549569463434683,0.04549569463434683,0.0
1,4,7,expert_purity,0.2096741691468254,0.2096741691468254,0.0
1,4,7,mean_pairwise_task_js,0.02899148046027716,0.02899148046027716,0.0
1,4,7,normalized_mutual_information,0.019339457639583075,0.019339457639583075,0.0
1,5,0,expert_purity,0.16687127976190477,0.16826636904761905,0.0013950892857142738
1,5,0,mean_pairwise_task_js,0.003690915170185393,0.004148482633182778,0.0004575674629973851
1,5,0,normalized_mutual_information,0.0024440899173547087,0.0027453095168242956,0.00030121959946958696
1,5,1,expert_purity,0.1781436011904762,0.17857762896825397,0.00043402777777776236
1,5,1,mean_pairwise_task_js,0.007928522955679113,0.008264178411846393,0.00033565545616727997
1,5,1,normalized_mutual_information,0.005230908527090832,0.005451263189502805,0.00022035466241197323
1,5,2,expert_purity,0.20381324404761905,0.2044704861111111,0.0006572420634920473
1,5,2,mean_pairwise_task_js,0.020537403918262937,0.020040177240589818,-0.0004972266776731189
1,5,2,normalized_mutual_information,0.013645002579457414,0.01336829835678992,-0.0002767042226674947
1,5,3,expert_purity,0.21905381944444444,0.22039310515873015,0.0013392857142857095
1,5,3,mean_pairwise_task_js,0.032668381865117745,0.03271442624503931,4.604437992156846e-05
1,5,3,normalized_mutual_information,0.021734096068731158,0.0216373184752824,-9.677759344875816e-05
1,5,4,expert_purity,0.24879092261904762,0.2513206845238095,0.0025297619047618958
1,5,4,mean_pairwise_task_js,0.06430705302275926,0.06161424701824824,-0.0026928060045110155
1,5,4,normalized_mutual_information,0.042889689200152584,0.04124532279827415,-0.0016443664018784346
1,5,5,expert_purity,0.2639074900793651,0.2569816468253968,-0.006925843253968278
1,5,5,mean_pairwise_task_js,0.07012485247411991,0.06193082225947459,-0.00819403021464532
1,5,5,normalized_mutual_information,0.04805321915703549,0.0418182968951889,-0.00623492226184659
1,5,6,expert_purity,0.26187375992063494,0.24384300595238095,-0.018030753968253987
1,5,6,mean_pairwise_task_js,0.06360481551478776,0.05236052363269902,-0.011244291882088746
1,5,6,normalized_mutual_information,0.043792415125755664,0.03554704761178733,-0.008245367513968337
1,5,7,expert_purity,0.203937251984127,0.2089471726190476,0.005009920634920617
1,5,7,mean_pairwise_task_js,0.023025646783910777,0.02323823926283923,0.00021259247892845348
1,5,7,normalized_mutual_information,0.01567448078010992,0.015895024477475008,0.00022054369736508941
1,6,0,expert_purity,0.16450169477513227,0.1656332671957672,0.001131572420634941
1,6,0,mean_pairwise_task_js,0.002833520967228224,0.0031554824437900575,0.00032196147656183335
1,6,0,normalized_mutual_information,0.0018801322353758673,0.0020925517777925407,0.00021241954241667336
1,6,1,expert_purity,0.17645295965608465,0.17922247023809523,0.0027695105820105814
1,6,1,mean_pairwise_task_js,0.007058814207749743,0.008050741355476681,0.0009919271477269384
1,6,1,normalized_mutual_information,0.004664496644018977,0.00531394869710361,0.0006494520530846331
1,6,2,expert_purity,0.196268394510582,0.20309399801587302,0.006825603505291017
1,6,2,mean_pairwise_task_js,0.014785500590390648,0.01980214667026079,0.005016646079870143
1,6,2,normalized_mutual_information,0.00983686356317927,0.013164691443790453,0.003327827880611183
1,6,3,expert_purity,0.21003327546296297,0.2174065806878307,0.007373305224867732
1,6,3,mean_pairwise_task_js,0.027384786481450284,0.0332514109244112,0.005866624442960919
1,6,3,normalized_mutual_information,0.01811687653954788,0.022042046073181287,0.0039251695336334075
