seed,pair,metric_name,same_compute,fixed_step,fixed_minus_same
2,5-6,top1_agreement,0.6355639260912699,0.5968501984126984,-0.03871372767857151
2,5-6,top_pair_overlap,0.17647058823529413,0.1111111111111111,-0.06535947712418302
2,5-7,coactivation_cosine,0.9892872504918175,0.9815377594626504,-0.00774949102916711
2,5-7,nestedness,0.8236297123015871,0.7935624379960317,-0.030067274305555447
2,5-7,spearman,0.8473915457725525,0.8184221982955933,-0.02896934747695923
2,5-7,top1_agreement,0.6151529947916666,0.5734281994047619,-0.04172479538690477
2,5-7,top_pair_overlap,0.1111111111111111,0.1111111111111111,0.0
2,5-8,coactivation_cosine,0.9857706659899251,0.9824670847814679,-0.003303581208457196
2,5-8,nestedness,0.8484956287202381,0.8282838851686507,-0.02021174355158739
2,5-8,spearman,0.8332341909408569,0.8138747215270996,-0.019359469413757324
2,5-8,top1_agreement,0.5752689422123016,0.551331535218254,-0.023937406994047672
2,5-8,top_pair_overlap,0.17647058823529413,0.1111111111111111,-0.06535947712418302
2,6-7,coactivation_cosine,0.9948897147319008,0.9922812843865303,-0.002608430345370505
2,6-7,nestedness,0.8159244274966931,0.781241603629299,-0.034682823867394186
2,6-7,spearman,0.8784670233726501,0.8431786298751831,-0.03528839349746704
2,6-7,top1_agreement,0.6727314298115079,0.6145290798611112,-0.05820234995039675
2,6-7,top_pair_overlap,0.25,0.25,0.0
2,6-8,coactivation_cosine,0.9922026552393093,0.9923265670796575,0.000123911840348212
2,6-8,nestedness,0.8466654782572749,0.8179208260995371,-0.028744652157737804
2,6-8,spearman,0.865423858165741,0.8367653489112854,-0.028658509254455566
2,6-8,top1_agreement,0.644806392609127,0.6004890562996031,-0.044317336309523836
2,6-8,top_pair_overlap,0.17647058823529413,0.3333333333333333,0.15686274509803919
2,7-8,coactivation_cosine,0.9956145250543212,0.995319186944488,-0.00029533810983328745
2,7-8,nestedness,0.8359131412981858,0.8049781436011904,-0.03093499769699548
2,7-8,spearman,0.8896079659461975,0.8602409362792969,-0.029367029666900635
2,7-8,top1_agreement,0.6888253348214286,0.638885013640873,-0.04994032118055558
2,7-8,top_pair_overlap,0.25,0.25,0.0
